Date	Fuel	Settlement Type	Total	0:15	0:30	0:45	1:00	1:15	1:30	1:45	2:00	2:15	2:30	2:45	3:00	3:15	3:30	3:45	4:00	4:15	4:30	4:45	5:00	5:15	5:30	5:45	6:00	6:15	6:30	6:45	7:00	7:15	7:30	7:45	8:00	8:15	8:30	8:45	9:00	9:15	9:30	9:45	10:00	10:15	10:30	10:45	11:00	11:15	11:30	11:45	12:00	12:15	12:30	12:45	13:00	13:15	13:30	13:45	14:00	14:15	14:30	14:45	15:00	15:15	15:30	15:45	16:00	16:15	16:30	16:45	17:00	17:15	17:30	17:45	18:00	18:15	18:30	18:45	19:00	19:15	19:30	19:45	20:00	20:15	20:30	20:45	21:00	21:15	21:30	21:45	22:00	22:15	22:30	22:45	23:00	23:15	23:30	23:45	0:00	01:15 (DST)	01:30 (DST)	01:45 (DST)	02:00 (DST)
11/04/2019	Biomass	FINAL	870.2	9.0	8.9	8.9	9.0	8.9	9.0	8.9	8.9	8.9	8.9	8.9	8.9	8.9	8.9	8.9	8.9	8.9	9.0	9.0	8.9	8.9	9.0	8.9	9.2	9.3	9.3	9.3	9.3	9.3	9.3	9.3	9.3	9.2	9.1	8.9	8.9	8.9	8.9	8.9	8.9	8.7	8.6	8.6	8.7	8.8	8.8	8.6	8.5	8.5	8.5	8.5	8.5	8.4	8.5	8.9	9.1	9.3	9.2	9.3	9.4	9.5	8.6	8.6	9.2	9.5	9.4	9.5	9.5	9.5	9.5	9.5	9.5	9.2	9.3	9.3	9.2	9.2	9.2	9.3	9.3	9.3	9.3	9.3	9.3	9.3	9.3	9.3	9.3	9.3	9.3	9.3	9.1	9.2	9.2	9.2	9.3				
11/04/2019	Coal	FINAL	200,569.8	1,332.7	1,263.7	1,244.4	1,244.1	1,239.4	1,238.8	1,240.6	1,238.2	1,240.9	1,238.8	1,237.1	1,237.1	1,240.8	1,264.5	1,280.4	1,293.5	1,321.1	1,348.1	1,373.6	1,374.1	1,382.4	1,411.0	1,448.7	1,499.8	1,568.2	1,633.8	1,731.2	1,799.0	1,832.9	1,885.3	1,970.3	2,024.3	2,114.6	2,258.5	2,367.0	2,453.7	2,516.8	2,576.6	2,612.6	2,624.3	2,626.3	2,691.4	2,714.0	2,729.5	2,728.9	2,737.3	2,737.2	2,737.2	2,724.5	2,738.5	2,733.7	2,753.5	2,748.1	2,744.0	2,737.5	2,737.5	2,736.0	2,722.4	2,734.4	2,732.0	2,720.1	2,729.6	2,730.5	2,724.6	2,734.7	2,719.4	2,723.0	2,724.7	2,723.1	2,717.6	2,725.6	2,715.9	2,673.6	2,572.5	2,505.4	2,425.6	2,398.6	2,385.3	2,318.4	2,298.5	2,290.6	2,220.6	2,156.0	2,101.7	2,003.7	1,881.3	1,800.8	1,724.4	1,657.5	1,627.1	1,610.4	1,558.4	1,507.9	1,476.9	1,465.3	1,474.3				
11/04/2019	Gas	FINAL	49,887.9	161.3	158.3	158.2	158.8	158.4	158.8	158.9	157.7	157.7	157.4	157.3	156.9	157.0	156.6	156.6	157.0	157.4	156.7	157.7	190.9	233.5	275.1	303.4	384.0	483.1	501.7	504.2	501.8	508.5	511.5	515.5	509.2	525.6	528.2	550.7	579.7	613.5	612.3	616.5	619.7	620.4	620.4	618.4	618.7	610.7	622.1	628.7	645.4	647.6	649.0	649.0	669.4	700.0	713.3	698.9	719.6	778.1	804.8	777.6	780.0	752.7	772.7	819.7	859.6	900.8	949.9	967.7	998.8	1,035.5	1,065.2	1,083.9	1,094.4	977.6	919.0	805.0	711.7	671.3	642.6	618.9	606.1	587.5	555.3	560.7	551.6	527.6	529.2	529.0	523.5	431.7	268.1	163.0	153.9	151.4	153.9	153.9	154.7				
11/04/2019	Gas-CC	FINAL	310,509.8	1,693.1	1,675.8	1,664.2	1,680.5	1,666.3	1,650.0	1,664.5	1,646.5	1,664.4	1,689.7	1,692.2	1,695.7	1,705.6	1,732.0	1,715.1	1,774.6	1,856.7	1,903.2	1,999.2	2,176.2	2,331.0	2,432.8	2,574.2	2,704.6	2,885.5	3,117.5	3,228.9	3,270.7	3,385.0	3,456.3	3,529.3	3,544.1	3,617.9	3,640.4	3,690.4	3,697.9	3,739.7	3,747.2	3,740.8	3,741.7	3,809.1	3,872.3	3,900.3	3,955.5	4,019.9	4,088.1	4,101.3	4,112.2	4,110.5	4,147.4	4,128.6	4,147.9	4,150.3	4,152.6	4,153.2	4,163.1	4,142.7	4,134.3	4,144.7	4,142.4	4,130.3	4,178.5	4,186.4	4,198.4	4,188.6	4,170.4	4,189.0	4,191.7	4,172.9	4,171.5	4,164.9	4,160.2	4,145.2	4,041.3	3,949.4	3,846.0	3,765.6	3,627.4	3,538.8	3,426.3	3,311.0	3,223.0	3,114.1	3,119.2	3,058.6	3,023.9	2,990.9	2,936.5	2,849.5	2,922.0	2,923.6	2,876.3	2,832.7	2,830.0	2,770.9	2,686.9				
11/04/2019	Hydro	FINAL	620.8	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.8	3.1	3.2	3.2	3.2	3.2	3.4	3.3	3.3	3.4	3.4	3.4	3.4	3.4	3.4	3.4	3.4	3.4	3.4	3.4	3.4	3.4	3.4	3.4	3.4	3.4	3.4	11.5	11.6	11.6	11.6	11.6	11.6	11.6	10.7	3.3	3.3	3.3	3.2	3.3	3.3	3.3	3.7	10.0	9.9	9.9	9.9	9.9	10.0	10.0	12.8	20.3	20.3	20.3	20.2	20.2	20.3	20.3	19.5	10.6	10.1	10.1	10.2	10.1	9.9	9.9	9.9	3.9	3.3	3.3	3.3	3.3	3.3	3.3	3.3	3.3	3.3	3.3	3.3				
11/04/2019	Nuclear	FINAL	88,793.7	923.4	923.0	922.9	923.7	923.9	924.1	923.9	923.6	923.6	923.6	923.0	922.9	923.0	923.2	923.1	923.0	923.1	923.0	922.9	922.1	922.8	923.0	923.0	923.9	924.5	924.4	924.4	924.6	925.1	924.9	924.8	925.1	925.1	925.6	925.8	925.7	925.9	925.9	925.7	925.8	926.0	925.9	925.8	925.9	925.8	925.8	926.0	925.9	925.8	925.9	926.0	925.7	925.7	925.7	925.6	925.7	925.6	925.7	925.9	925.8	925.6	925.7	925.9	925.8	925.6	925.6	925.7	925.6	925.6	925.5	925.7	925.5	925.4	925.7	925.6	925.6	925.7	925.5	925.5	925.6	925.7	925.2	925.2	925.3	925.0	925.3	925.2	925.1	925.3	925.1	925.4	925.3	925.2	925.2	925.3	925.2				
11/04/2019	Other	FINAL	92.1	0.0	-0.6	0.1	0.1	-1.3	-0.3	-0.3	-0.3	0.2	-0.6	-0.4	-0.1	1.0	-1.8	1.0	-0.9	-0.3	-0.5	0.6	-2.1	0.4	0.9	1.1	-0.8	-0.9	0.4	-0.7	-0.3	-0.5	0.0	-1.0	-0.4	-2.6	-2.2	-2.7	-2.9	-1.4	-2.5	-3.4	-2.3	-0.9	-2.5	0.0	-0.2	-0.3	-1.2	0.0	0.9	-0.3	-2.5	0.9	-2.0	0.0	-0.1	-0.8	-0.6	-2.3	0.1	0.2	-2.9	-0.5	-1.6	-0.8	-1.0	-0.5	-0.3	-0.2	-0.1	1.5	5.4	14.1	24.6	16.4	2.7	1.5	12.2	14.0	14.2	14.4	14.1	15.3	-1.9	-3.3	-0.6	-1.0	0.1	-0.6	-0.8	0.2	-1.0	0.0	-0.4	-0.4	-0.5	0.3	-1.0				
11/04/2019	Solar	FINAL	13,424.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	1.4	12.3	45.1	106.5	162.0	207.8	255.1	312.3	337.9	383.1	378.3	420.0	432.8	433.6	432.9	422.4	407.8	408.6	404.5	411.8	405.9	401.1	404.0	408.3	406.1	403.3	412.3	408.7	396.6	392.6	404.8	396.0	387.7	389.3	352.8	313.0	324.8	281.0	226.8	175.3	105.5	42.5	9.0	0.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0				
11/04/2019	Wind	FINAL	211,752.8	3,676.5	3,677.9	3,675.9	3,613.9	3,612.4	3,593.3	3,568.5	3,555.7	3,521.4	3,508.4	3,503.8	3,486.3	3,506.9	3,520.1	3,498.8	3,486.2	3,453.1	3,430.1	3,406.8	3,316.0	3,299.5	3,317.7	3,268.0	3,197.7	3,138.6	3,078.4	3,039.3	2,983.9	2,901.2	2,732.7	2,493.8	2,326.7	2,132.9	1,886.8	1,631.9	1,458.9	1,314.3	1,211.1	1,145.3	1,120.5	1,066.7	980.7	906.6	851.2	799.4	772.5	777.2	762.9	722.7	711.6	706.2	695.2	688.8	691.8	716.0	712.0	727.3	743.6	768.5	773.6	777.6	767.0	777.7	805.1	812.5	824.3	828.3	857.4	901.5	966.0	1,065.1	1,210.2	1,424.9	1,724.0	2,005.0	2,287.5	2,488.1	2,631.5	2,745.1	2,829.2	2,901.6	3,053.0	3,148.1	3,143.6	3,153.9	3,192.8	3,177.6	3,165.7	3,202.3	3,186.5	3,176.3	3,125.7	3,023.9	2,892.2	2,838.2	2,778.0				
11/05/2019	Biomass	FINAL	876.0	9.3	9.3	9.3	9.3	9.3	9.3	9.3	9.3	9.3	9.3	9.3	9.3	9.3	9.3	9.2	9.3	9.2	9.3	9.2	9.2	9.2	9.3	9.2	9.2	9.2	9.2	9.2	9.2	9.2	9.2	9.2	9.2	9.2	9.2	9.0	8.8	8.9	8.9	8.6	8.5	8.5	8.2	8.3	8.5	8.5	8.5	8.6	8.7	8.7	8.7	8.7	8.7	8.0	8.4	8.4	8.6	9.4	9.2	9.2	9.2	9.2	9.2	9.2	9.2	9.2	9.2	9.2	9.2	9.3	9.6	9.6	9.6	9.6	9.6	9.3	9.3	9.4	9.4	9.4	9.4	9.4	9.4	9.3	9.4	9.1	9.0	9.1	9.2	9.4	9.4	9.4	9.4	9.4	9.4	9.4	9.4				
11/05/2019	Coal	FINAL	233,235.9	1,521.5	1,612.5	1,656.5	1,654.7	1,678.6	1,706.8	1,695.9	1,696.6	1,706.0	1,739.1	1,733.1	1,710.9	1,716.0	1,700.0	1,699.0	1,687.5	1,730.0	1,751.6	1,791.9	1,776.2	1,795.4	1,843.6	1,956.8	2,064.8	2,134.8	2,210.8	2,344.9	2,433.7	2,517.9	2,523.5	2,555.7	2,598.1	2,606.3	2,666.1	2,683.7	2,687.9	2,735.4	2,779.5	2,780.9	2,750.3	2,720.3	2,731.1	2,735.6	2,733.8	2,718.2	2,718.6	2,715.1	2,717.4	2,717.1	2,722.5	2,721.7	2,705.6	2,729.6	2,746.4	2,738.7	2,741.0	2,726.6	2,730.6	2,731.8	2,724.9	2,721.4	2,749.8	2,751.4	2,766.0	2,758.2	2,761.7	2,764.5	2,761.7	2,773.1	2,773.5	2,775.8	2,765.5	2,756.5	2,756.3	2,768.0	2,763.8	2,775.1	2,780.1	2,776.1	2,760.6	2,761.1	2,775.5	2,772.3	2,760.6	2,792.3	2,776.9	2,752.0	2,698.1	2,662.6	2,629.2	2,583.1	2,483.6	2,283.6	2,157.6	2,028.0	1,898.8				
11/05/2019	Gas	FINAL	55,755.8	154.5	155.2	154.6	153.4	153.1	152.9	153.3	153.1	153.8	153.2	153.1	153.4	153.5	154.1	154.3	155.5	155.0	155.3	154.1	154.8	191.6	245.9	285.0	378.5	475.8	507.9	523.8	538.4	562.8	577.8	583.0	580.7	581.9	580.3	589.5	598.9	594.2	588.7	640.7	667.1	681.0	692.0	720.3	754.3	767.5	768.2	789.0	812.4	869.4	891.0	917.4	981.4	977.7	1,014.1	996.5	998.5	1,006.7	1,020.2	1,010.4	995.7	953.1	914.2	897.9	889.3	888.0	903.1	892.7	882.1	872.4	911.8	964.4	1,049.4	1,013.0	937.0	869.1	816.8	791.5	870.7	889.6	845.1	781.7	727.6	659.1	572.8	606.3	596.2	527.1	471.3	417.7	303.1	192.3	162.5	163.0	163.4	163.1	160.8				
11/05/2019	Gas-CC	FINAL	371,083.0	2,620.4	2,597.5	2,565.6	2,546.5	2,565.6	2,564.2	2,549.6	2,515.6	2,517.1	2,496.6	2,469.4	2,444.7	2,460.1	2,456.6	2,469.9	2,511.8	2,582.9	2,620.5	2,682.2	2,830.3	3,029.2	3,074.5	3,167.8	3,212.2	3,344.2	3,499.3	3,552.4	3,554.0	3,586.9	3,602.8	3,673.9	3,724.2	3,861.2	3,988.2	4,068.2	4,145.9	4,239.9	4,314.5	4,361.1	4,484.0	4,504.2	4,538.5	4,597.7	4,656.0	4,684.5	4,711.6	4,729.5	4,734.1	4,721.3	4,712.7	4,727.7	4,701.0	4,702.4	4,704.9	4,739.8	4,739.8	4,754.8	4,767.1	4,777.3	4,774.7	4,754.4	4,774.7	4,757.9	4,760.0	4,766.2	4,788.4	4,784.4	4,779.1	4,814.1	4,830.1	4,816.1	4,751.0	4,718.1	4,693.5	4,653.5	4,609.5	4,529.1	4,385.4	4,307.7	4,281.2	4,236.5	4,170.4	4,160.1	4,109.3	3,966.0	3,844.4	3,760.2	3,639.4	3,509.9	3,428.2	3,402.8	3,305.2	3,270.3	3,155.5	3,068.2	2,971.1				
11/05/2019	Hydro	FINAL	646.1	3.0	3.0	3.0	2.7	2.3	2.3	2.3	2.3	2.3	2.3	2.3	2.3	2.2	2.3	2.2	2.3	2.4	2.5	2.5	2.4	2.4	2.5	2.4	2.5	2.5	2.5	2.5	2.6	2.7	2.9	3.0	3.1	3.2	3.2	3.2	3.2	3.2	3.2	3.2	3.2	3.2	3.2	3.2	3.2	11.4	11.5	11.5	10.6	3.2	3.2	3.2	3.2	3.2	3.2	3.2	3.2	3.2	3.2	3.2	6.5	19.3	20.0	20.0	20.0	19.9	20.0	20.1	20.2	20.2	20.2	20.3	20.1	20.4	20.4	20.4	19.5	10.6	10.0	10.0	9.9	9.9	10.0	9.9	10.0	3.9	3.2	3.2	3.2	3.2	3.2	3.2	3.2	3.2	3.3	3.3	3.3				
11/05/2019	Nuclear	FINAL	96,194.1	925.8	926.2	926.3	926.2	926.4	926.3	926.5	926.4	926.4	926.4	926.4	926.1	925.7	925.0	924.7	925.2	924.8	925.0	925.0	924.9	924.7	925.0	924.9	925.0	942.3	949.1	949.7	949.9	950.3	950.3	950.1	950.2	950.6	953.0	960.5	970.6	980.7	990.1	992.7	992.8	992.8	994.0	994.4	994.3	997.4	1,005.8	1,013.1	1,020.9	1,027.8	1,029.4	1,030.6	1,031.4	1,031.6	1,030.8	1,031.6	1,041.2	1,048.3	1,050.8	1,052.8	1,052.4	1,052.0	1,049.2	1,047.3	1,047.4	1,047.3	1,046.7	1,046.5	1,046.6	1,047.3	1,047.4	1,047.6	1,046.9	1,047.2	1,047.1	1,046.7	1,047.1	1,047.7	1,047.5	1,047.5	1,047.7	1,047.2	1,051.2	1,059.5	1,065.7	1,066.9	1,066.7	1,067.3	1,067.4	1,067.2	1,073.1	1,081.7	1,086.0	1,088.6	1,091.5	1,095.2	1,098.2				
11/05/2019	Other	FINAL	14.3	0.3	-0.3	0.0	-1.2	-0.3	-1.1	-0.3	-0.4	0.1	0.4	-0.8	-0.1	-0.2	1.3	-2.2	1.3	-1.5	-0.4	-0.8	0.5	-0.7	0.1	-0.5	-0.4	0.4	-1.4	0.2	0.5	-0.8	-0.8	-0.3	0.2	-2.0	-3.4	-1.7	-1.9	-3.1	0.1	0.6	0.5	-1.6	-0.6	2.4	1.5	1.5	-0.4	0.5	1.1	0.7	-0.1	1.8	1.8	0.3	-0.7	-0.8	-0.7	0.1	-1.2	-0.7	-0.4	-0.8	-1.1	-0.8	-0.7	0.2	-2.4	-0.6	0.3	-2.0	-0.4	1.7	35.4	11.4	-0.3	-1.9	-1.1	1.3	-0.5	-0.3	-0.5	-0.9	1.5	-2.2	1.7	-1.3	-1.2	-0.5	1.0	-1.3	-0.9	-1.0	-0.1	0.1	-0.4	-0.2	-1.3				
11/05/2019	Solar	FINAL	12,492.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4	8.3	36.4	82.0	142.1	207.2	289.4	326.6	346.9	359.3	366.5	371.7	373.9	373.2	370.1	373.6	370.5	366.7	369.4	366.2	367.7	367.1	365.3	372.7	375.4	372.5	372.4	380.1	375.2	375.1	354.2	352.2	369.6	368.2	365.3	359.4	315.4	256.3	213.1	164.1	95.3	41.7	12.8	1.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0				
11/05/2019	Wind	FINAL	120,669.8	2,658.8	2,510.8	2,425.7	2,367.6	2,242.9	2,170.5	2,167.0	2,153.0	2,110.1	2,070.7	2,082.5	2,111.7	2,101.3	2,119.1	2,122.5	2,109.9	2,048.9	2,015.6	1,988.8	1,936.7	1,885.4	1,878.4	1,802.2	1,735.6	1,694.7	1,678.9	1,639.9	1,610.4	1,557.7	1,507.9	1,400.2	1,285.2	1,132.4	952.6	813.7	721.2	647.6	604.6	558.1	524.3	471.2	432.2	383.1	342.7	323.6	320.9	313.5	302.0	289.4	287.3	285.1	298.2	314.4	337.2	348.9	367.2	375.0	390.5	412.0	426.3	457.5	473.1	487.3	514.1	536.5	564.2	622.2	687.5	736.2	798.9	859.9	910.2	1,021.4	1,123.0	1,221.4	1,307.9	1,353.8	1,379.0	1,375.0	1,373.9	1,369.8	1,402.1	1,403.2	1,452.2	1,473.1	1,506.8	1,535.8	1,607.1	1,679.9	1,733.0	1,751.1	1,776.6	1,877.4	1,952.0	2,044.1	2,137.2				
11/06/2019	Biomass	FINAL	875.9	9.4	9.4	9.4	9.5	9.4	9.4	9.5	9.5	9.5	9.5	9.5	9.5	9.4	9.5	9.4	9.5	9.4	9.4	9.4	9.4	9.4	9.4	9.4	9.4	9.4	9.5	9.5	9.4	9.5	9.5	9.5	9.6	9.7	9.7	9.7	9.7	9.7	9.7	9.7	9.7	9.5	9.4	9.4	9.4	9.4	9.3	9.3	9.3	9.3	9.3	9.3	9.3	9.3	9.1	8.9	8.9	9.0	9.1	9.2	9.4	9.6	9.6	9.6	8.7	8.6	8.6	8.6	8.6	8.6	8.6	8.6	8.6	8.6	8.6	8.7	8.7	8.7	8.7	8.7	8.7	8.7	8.7	8.7	8.3	7.6	7.6	7.7	8.2	8.5	8.7	8.8	8.8	8.8	8.8	8.9	8.9				
11/06/2019	Coal	FINAL	215,080.7	1,774.2	1,658.1	1,584.1	1,523.8	1,476.7	1,429.8	1,390.1	1,364.7	1,344.7	1,326.9	1,319.9	1,313.7	1,314.5	1,318.0	1,317.0	1,323.7	1,335.0	1,366.3	1,399.0	1,444.7	1,529.4	1,585.4	1,640.2	1,716.4	1,902.8	2,053.4	2,195.0	2,325.8	2,335.3	2,309.5	2,302.1	2,266.2	2,311.3	2,418.7	2,436.0	2,391.7	2,395.1	2,351.9	2,306.1	2,276.1	2,165.4	2,105.9	2,120.1	2,175.0	2,209.0	2,235.3	2,263.4	2,311.4	2,335.8	2,367.7	2,386.5	2,404.9	2,457.5	2,553.2	2,651.3	2,692.9	2,705.0	2,710.4	2,676.1	2,698.4	2,752.8	2,759.4	2,742.9	2,732.9	2,730.2	2,729.5	2,714.7	2,690.8	2,692.5	2,717.5	2,732.1	2,746.2	2,732.9	2,739.4	2,733.2	2,734.3	2,753.1	2,751.4	2,738.0	2,709.0	2,683.0	2,667.5	2,696.7	2,716.0	2,658.1	2,629.2	2,606.2	2,571.1	2,580.5	2,586.9	2,531.3	2,471.6	2,420.3	2,358.0	2,384.2	2,288.4				
11/06/2019	Gas	FINAL	40,098.2	158.7	158.1	158.6	158.2	158.1	158.0	159.3	159.1	159.7	159.4	160.0	159.8	159.8	159.2	158.6	159.7	158.8	158.6	158.7	162.7	185.0	210.3	239.3	299.3	375.8	410.0	440.7	461.6	498.5	513.6	556.3	538.4	503.7	489.2	468.7	474.9	500.4	513.9	524.4	513.5	510.6	508.0	507.0	519.8	529.7	528.0	537.2	544.1	553.1	560.7	563.7	546.2	556.0	573.7	554.2	548.8	547.2	543.1	541.7	551.1	543.6	540.2	526.6	530.0	528.2	528.0	521.5	520.2	517.3	525.3	524.1	568.4	589.4	553.3	549.7	538.7	544.1	652.3	731.3	799.8	766.9	697.4	673.4	662.4	583.3	434.8	364.3	300.7	262.5	259.7	205.4	181.1	163.2	162.4	162.3	161.7				
11/06/2019	Gas-CC	FINAL	338,140.6	2,941.8	2,983.7	3,000.7	2,974.3	2,916.0	2,818.2	2,760.7	2,684.1	2,620.0	2,570.8	2,547.7	2,553.7	2,536.4	2,576.1	2,579.7	2,581.4	2,700.0	2,795.0	2,835.0	2,932.6	3,011.3	3,076.4	3,168.2	3,241.8	3,404.2	3,507.2	3,601.8	3,629.9	3,671.7	3,631.9	3,604.2	3,655.6	3,767.3	3,777.1	3,728.3	3,715.8	3,720.2	3,684.9	3,675.6	3,630.2	3,671.2	3,716.2	3,686.9	3,663.1	3,687.9	3,690.6	3,699.4	3,704.1	3,710.0	3,719.8	3,801.8	3,878.2	3,935.9	3,945.7	3,930.8	3,904.5	3,926.8	3,899.5	3,905.8	3,902.1	3,921.5	3,944.2	3,942.2	4,001.0	4,017.3	4,056.4	4,047.7	3,973.3	3,937.2	3,964.3	4,062.2	4,142.3	4,198.8	4,215.3	4,170.7	4,148.2	4,142.7	4,124.8	4,133.6	4,009.5	3,986.1	3,870.2	3,893.3	3,867.6	3,762.6	3,709.1	3,672.5	3,619.0	3,525.6	3,385.6	3,235.7	3,202.1	3,018.9	2,947.2	2,788.1	2,711.3				
11/06/2019	Hydro	FINAL	718.7	3.2	3.2	3.2	3.2	9.4	9.7	9.7	9.7	3.2	3.0	3.0	3.0	2.6	2.5	2.4	2.4	2.3	2.3	2.3	2.3	2.3	2.3	2.3	2.3	3.2	9.2	9.1	9.0	9.0	9.0	9.0	9.0	9.0	9.0	9.0	9.1	9.7	9.7	10.0	10.1	18.8	18.8	18.4	18.3	20.2	13.6	13.6	13.3	4.9	4.0	4.0	4.0	4.0	4.0	4.1	4.0	4.0	3.9	4.0	4.0	4.0	4.0	4.0	7.3	14.4	14.4	14.3	14.4	14.3	14.3	14.3	14.3	22.5	22.6	22.6	20.8	4.4	3.9	3.9	3.9	3.9	3.9	3.9	3.9	3.9	3.9	3.9	3.9	3.9	3.9	3.9	3.9	3.9	3.9	3.8	3.8				
11/06/2019	Nuclear	FINAL	112,574.5	1,101.1	1,106.1	1,109.1	1,111.5	1,113.7	1,116.5	1,119.4	1,121.5	1,124.2	1,127.7	1,132.6	1,135.1	1,138.4	1,139.8	1,141.6	1,144.7	1,147.6	1,150.0	1,152.8	1,155.7	1,157.7	1,159.7	1,162.0	1,165.6	1,165.8	1,165.8	1,168.9	1,169.4	1,173.4	1,175.1	1,177.3	1,177.6	1,179.9	1,183.1	1,184.2	1,184.4	1,184.2	1,184.2	1,184.4	1,185.2	1,185.6	1,185.9	1,185.8	1,185.7	1,186.9	1,186.8	1,186.7	1,186.6	1,186.4	1,186.5	1,186.7	1,186.9	1,186.8	1,186.5	1,186.5	1,186.7	1,187.0	1,186.4	1,185.5	1,185.6	1,184.9	1,184.4	1,184.8	1,184.8	1,185.4	1,185.9	1,186.9	1,186.8	1,186.6	1,186.1	1,186.7	1,186.7	1,186.9	1,186.9	1,186.8	1,186.8	1,188.2	1,187.8	1,188.4	1,187.3	1,187.8	1,187.9	1,188.1	1,188.2	1,187.7	1,187.5	1,187.5	1,187.7	1,188.3	1,187.6	1,187.7	1,190.1	1,192.8	1,194.5	1,197.2	1,200.6				
11/06/2019	Other	FINAL	43.9	0.1	-0.4	-1.1	-0.6	-0.3	-0.5	-0.3	-0.6	0.1	-0.4	0.8	-1.3	-0.2	-0.3	-0.6	0.0	-0.9	-0.8	0.0	-0.1	-0.5	0.2	-0.6	0.8	-1.4	-0.7	-0.2	-1.0	-0.5	0.2	-0.9	0.7	-4.1	-2.8	-3.0	-2.2	-1.4	-4.0	-2.8	-2.7	-3.0	-3.0	-2.9	-2.4	-2.7	-2.9	-0.8	-0.1	0.2	0.2	-1.9	0.3	1.2	-0.5	-0.3	0.0	-0.5	-0.5	-0.2	-0.9	-0.6	-1.0	0.3	-0.6	-0.2	0.0	-0.4	-0.8	1.6	2.3	1.7	2.4	2.5	2.0	2.0	1.0	2.4	22.0	21.0	40.9	6.0	1.4	-2.3	-0.1	-0.5	-0.2	-0.7	-0.8	1.3	-2.1	-0.9	-0.6	3.0	-2.2	-0.8	-0.4				
11/06/2019	Solar	FINAL	5,262.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.6	2.5	10.6	21.8	40.1	54.3	82.7	83.7	95.1	114.5	115.2	130.3	150.6	160.7	161.2	175.7	176.2	169.9	168.3	172.8	181.6	204.4	210.3	213.5	208.2	195.5	186.3	174.7	170.1	166.3	159.8	141.3	140.1	146.0	133.9	111.6	122.9	83.0	59.5	83.7	54.2	23.4	4.9	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0				
11/06/2019	Wind	FINAL	197,181.7	2,179.3	2,152.5	2,154.4	2,156.2	2,163.8	2,200.8	2,274.6	2,345.4	2,394.9	2,424.1	2,426.8	2,408.5	2,396.5	2,378.4	2,340.7	2,337.1	2,275.4	2,211.6	2,161.5	2,089.6	2,049.1	2,072.5	2,054.5	1,987.6	1,883.9	1,794.6	1,689.8	1,583.0	1,575.4	1,622.8	1,599.7	1,610.8	1,548.1	1,494.2	1,573.4	1,649.1	1,746.8	1,889.0	2,016.1	2,136.4	2,235.8	2,343.7	2,417.5	2,427.0	2,440.9	2,496.4	2,475.9	2,464.8	2,467.5	2,460.2	2,404.4	2,374.3	2,265.9	2,229.5	2,203.6	2,215.7	2,168.8	2,175.7	2,243.3	2,228.9	2,168.9	2,142.6	2,180.8	2,122.3	2,044.0	2,025.7	2,054.3	2,109.7	2,108.9	2,108.6	2,088.5	2,077.7	2,089.6	2,133.3	2,161.8	2,148.5	2,022.6	1,806.3	1,671.8	1,575.5	1,610.9	1,681.8	1,678.2	1,633.4	1,706.0	1,814.4	1,854.1	1,876.8	1,820.5	1,793.6	1,855.6	1,802.1	1,871.0	1,861.3	1,820.4	1,871.1				
11/07/2019	Biomass	FINAL	868.1	8.9	8.9	8.9	8.8	8.8	8.8	8.8	8.8	8.8	8.8	8.8	8.8	8.8	8.4	8.4	8.4	8.4	8.4	8.4	8.4	8.4	8.5	8.5	8.6	8.6	8.6	8.7	8.7	8.8	8.6	8.7	8.4	8.5	8.3	8.4	8.1	8.1	8.0	8.1	8.1	8.4	8.6	8.9	9.2	9.2	9.2	9.2	9.2	9.7	9.6	9.8	10.0	10.0	9.9	9.6	9.4	9.4	9.5	9.6	9.7	9.7	9.8	10.1	9.9	9.8	10.0	10.1	10.1	10.1	10.1	10.1	10.1	10.1	10.1	10.1	10.0	9.3	9.4	9.5	9.5	9.5	9.4	8.7	8.6	8.7	8.7	8.7	8.6	8.6	8.6	8.6	8.6	8.6	8.6	8.6	8.7				
